date,ticker,signal_return,rec_holding_days,buy,significance
2019-01-11,CNR,13.89000000,59,true,76.90090000
2019-01-11,ANGI,3.51000000,86,true,88.90150000
2019-01-11,EYEN,-76.09000000,26,false,85.36120000
2019-01-11,MTN,16.59000000,89,true,81.16090000
2019-01-11,KPTI,11.50000000,18,false,85.87730000
2019-01-11,CCRN,7.18000000,82,false,86.54600000
2019-01-11,TNK,-20.19000000,84,false,86.42620000
2019-01-11,TNK,0.00000000,4,false,76.02410000
2019-01-11,PEN,7.81000000,71,true,74.25150000
2019-01-11,AAV,2.67000000,2,true,71.97060000
2019-01-11,PD,-1.36000000,2,false,76.06890000
2019-01-11,HYRE,30.60000000,76,true,97.67440000
2019-01-11,AON,13.17000000,49,true,88.68030000
2019-01-11,SHO,2.85000000,45,true,78.13420000
2019-01-11,SKYW,25.73000000,89,true,90.08750000
2019-01-11,MTLS,12.78000000,14,false,71.65340000
2019-01-11,EXPD,7.97000000,88,true,81.74170000
2019-01-11,CAMT,24.24000000,88,true,85.39730000
2019-01-11,INGN,-32.81000000,54,true,76.95430000
2019-01-11,WRB,28.14000000,89,true,86.26330000
2019-01-11,PLC,-4.63000000,64,false,77.36680000
2019-01-11,CR,17.89000000,53,true,76.04860000
2019-01-11,ATZ,5.29000000,38,false,88.44940000
2019-01-11,PXLW,1.48000000,1,false,74.58670000
2019-01-11,IVC,-2.77000000,1,false,72.08670000
2019-01-11,AC,21.23000000,38,true,93.23680000
2019-01-11,ADAP,15.33000000,5,false,76.37800000
2019-01-11,VBLT,-15.04000000,79,false,80.23350000
2019-01-11,PFG,-6.69000000,8,false,82.18920000
2019-01-11,WSP,15.90000000,76,true,78.74280000
2019-01-11,GH,77.88000000,89,true,74.90910000
2019-01-14,EDV,-5.61000000,16,false,70.25600000
2019-01-14,AIN,9.72000000,57,true,83.96350000
2019-01-14,APHA,35.04000000,41,true,90.47330000
2019-01-14,ATHX,11.97000000,6,true,79.07810000
2019-01-14,AIMC,-0.33000000,1,true,84.53780000
2019-01-14,ED,5.45000000,23,true,72.56980000
2019-01-14,SNA,4.22000000,21,false,77.80780000
2019-01-14,SUPN,-6.85000000,50,true,79.18510000
2019-01-14,APEI,17.67000000,40,true,93.78030000
2019-01-14,URBN,-8.27000000,77,true,90.14580000
2019-01-14,SSYS,26.52000000,53,true,81.39310000
2019-01-14,CDW,24.46000000,53,true,87.43260000
2019-01-14,UNF,0.36000000,1,true,73.83850000
2019-01-14,BCH,6.30000000,15,true,74.22410000
2019-01-14,NGVT,5.84000000,86,true,88.84630000
2019-01-14,RYAM,-12.89000000,27,false,70.84360000
2019-01-14,VMW,2.66000000,5,true,78.93520000
2019-01-14,OFIX,11.49000000,35,true,76.80320000
2019-01-14,MOZ,-5.75000000,77,true,89.36940000
2019-01-14,OTTR,4.10000000,12,true,74.19320000
2019-01-14,OFIX,11.49000000,35,true,88.76610000
2019-01-14,SIGI,6.28000000,36,true,88.05830000
2019-01-14,AWR,1.92000000,3,true,74.39560000
2019-01-14,SOHU,-5.00000000,2,false,71.83500000
2019-01-14,DDS,14.50000000,39,true,91.86150000
2019-01-14,NOG,19.83000000,68,true,81.58850000
2019-01-14,PAVM,-28.72000000,64,false,78.23960000
2019-01-14,LNR,1.11000000,53,false,79.61010000
2019-01-14,ECOR,1.98000000,3,false,79.64780000
2019-01-14,STIM,1.33000000,66,false,87.15670000
2019-01-14,SYK,20.47000000,34,true,84.09720000
2019-01-14,SIMO,19.49000000,85,true,86.95270000
2019-01-14,MGP,14.31000000,64,true,76.55080000
2019-01-14,VUZI,49.80000000,72,false,89.34260000
2019-01-14,ATHM,0.81000000,1,true,73.72370000
2019-01-14,MELI,6.91000000,15,true,87.04320000
2019-01-14,ZBH,25.17000000,61,true,88.42590000
2019-01-14,BDC,-21.40000000,81,false,79.49640000
2019-01-14,ATHM,69.64000000,69,true,87.18320000
2019-01-14,AAWW,0.50000000,2,true,73.44790000
2019-01-14,ASUR,10.04000000,23,true,97.67440000
2019-01-14,MATX,5.68000000,27,true,76.67590000
2019-01-14,ALA,30.67000000,36,true,72.16790000
2019-01-14,PEG,1.38000000,2,true,74.41940000
2019-01-14,PLOW,5.93000000,75,true,76.39170000
2019-01-14,ALSN,-0.38000000,72,false,71.67520000
2019-01-14,G,26.26000000,82,true,86.56340000
2019-01-14,MYO,-6.41000000,13,false,88.11720000
2019-01-14,TER,33.44000000,54,true,70.61350000
2019-01-14,WTS,18.74000000,85,true,78.51760000
2019-01-14,NBTB,5.24000000,88,true,74.36720000
2019-01-14,FWRD,11.88000000,71,true,80.70120000
2019-01-14,ECHO,5.27000000,45,true,79.96820000
2019-01-14,ALA,-1.53000000,8,true,74.20390000
2019-01-14,CRDF,-7.52000000,78,false,90.80070000
2019-01-14,ASND,74.10000000,89,true,83.85080000
2019-01-14,MSI,23.00000000,34,true,74.04560000
2019-01-14,TCDA,-2.50000000,1,false,74.48760000
2019-01-14,KXS,11.14000000,82,true,85.64420000
2019-01-14,ASUR,10.04000000,23,true,82.56590000
2019-01-15,CAR,17.89000000,88,true,85.02890000
2019-01-15,WBT,12.57000000,12,true,73.71120000
2019-01-15,MRTX,11.40000000,20,true,89.56150000
2019-01-15,SALM,-4.44000000,12,false,87.84900000
2019-01-15,CFP,3.22000000,26,false,96.48050000
2019-01-15,T,10.75000000,89,true,70.93360000
2019-01-15,TLRY,46.21000000,87,false,77.13670000
2019-01-15,HSII,1.67000000,2,true,76.09400000
2019-01-15,UFI,-13.20000000,24,false,76.99840000
2019-01-15,BANC,-2.34000000,82,true,80.48700000
2019-01-15,TRMB,14.37000000,58,true,87.89140000
2019-01-15,TRVN,176.58000000,74,true,100.00000000
2019-01-15,AEYE,20.00000000,78,true,85.59270000
2019-01-15,BGFV,3.98000000,5,false,76.04020000
2019-01-15,DIOD,12.86000000,46,true,72.53170000
2019-01-15,EIX,10.10000000,87,true,80.67480000
2019-01-15,R,18.12000000,79,true,75.60620000
2019-01-15,CLXT,-2.66000000,6,false,78.22890000
2019-01-15,MDRX,16.36000000,71,false,77.74610000
2019-01-15,SHW,12.97000000,83,true,86.91230000
2019-01-15,IRWD,4.14000000,6,false,94.05550000
2019-01-15,ARCH,0.74000000,1,true,73.43780000
2019-01-15,PLCE,4.95000000,33,true,71.54210000
2019-01-15,MMM,10.63000000,29,true,75.73220000
2019-01-15,IONS,1.80000000,5,false,74.39660000
2019-01-16,BWEN,-3.92000000,1,true,74.22440000
2019-01-16,OI,-4.58000000,18,false,77.36790000
2019-01-16,MAL,19.66000000,63,true,87.55880000
2019-01-16,CHDN,-0.97000000,40,true,73.18410000
2019-01-16,CX,17.79000000,85,false,76.27400000
2019-01-16,BWEN,-3.92000000,1,true,73.60220000
2019-01-16,PNE,22.45000000,88,false,86.69700000
2019-01-16,ARTN.A,3.50000000,4,true,70.39270000
2019-01-16,ZG,-4.66000000,10,false,79.40030000
2019-01-16,UNM,-4.42000000,57,false,79.18690000
2019-01-16,ARWR,4.62000000,14,false,87.04320000
2019-01-16,FISV,21.58000000,57,true,85.73830000
2019-01-16,LILA,-17.76000000,48,false,70.81340000
2019-01-16,SCPH,1.89000000,5,false,79.34780000
2019-01-16,VPG,17.03000000,56,true,70.46860000
2019-01-16,EPR,-0.99000000,2,false,70.86910000
2019-01-16,TSQ,-1.86000000,3,true,76.73210000
2019-01-16,JKS,-20.76000000,6,false,77.19450000
2019-01-16,ALLE,25.27000000,86,true,85.16590000
2019-01-16,NTES,8.60000000,45,false,88.82790000
2019-01-16,ASM,-14.53000000,70,true,79.24130000
2019-01-16,ASM,-13.37000000,71,true,72.30120000
2019-01-16,ENS,5.02000000,21,false,77.43240000
2019-01-16,XEC,1.73000000,28,false,80.44620000
2019-01-16,BSIG,-18.26000000,21,false,72.48170000
2019-01-16,ZTS,19.18000000,62,true,85.79050000
2019-01-16,GLOP,6.20000000,38,true,83.09330000
2019-01-16,ZTS,1.78000000,6,true,72.40080000
2019-01-16,SWK,-2.33000000,1,false,74.98290000
2019-01-16,APTX,42.31000000,87,false,80.07240000
2019-01-17,HBIO,-2.13000000,1,true,74.06450000
2019-01-17,SVMK,29.72000000,87,true,89.52680000
2019-01-17,FFWM,-4.08000000,23,false,83.76370000
2019-01-17,CSV,-2.18000000,2,false,81.87220000
2019-01-17,SXT,-15.35000000,71,false,77.04380000
2019-01-17,SF,-1.85000000,1,false,75.71300000
2019-01-17,PGEN,-4.99000000,1,false,78.33210000
2019-01-17,QTRH,11.45000000,76,true,82.86020000
2019-01-17,MOG.A,-4.90000000,7,false,74.44540000
2019-01-17,PBH,-0.09000000,64,true,74.69950000
2019-01-17,OKTA,43.49000000,88,true,87.57450000
2019-01-17,BMA,-6.47000000,5,false,78.84630000
2019-01-17,CSX,18.90000000,81,true,77.78330000
2019-01-17,LLY,-4.62000000,26,false,73.75880000
2019-01-17,OBE,-1.61000000,2,false,79.79960000
2019-01-17,CHS,42.16000000,73,false,79.99230000
2019-01-17,CHS,34.48000000,80,false,74.00960000
2019-01-17,AMSW.A,-3.95000000,9,false,72.81380000
2019-01-17,BNE,4.78000000,41,false,77.28390000
2019-01-17,MTN,22.00000000,81,true,81.71060000
2019-01-17,CAMT,18.14000000,88,true,85.60960000
2019-01-17,CRUS,1.65000000,2,false,73.47560000
2019-01-17,HYRE,24.94000000,76,true,100.00000000
2019-01-17,BLKB,-1.51000000,1,false,75.82410000
2019-01-17,SUM,-21.26000000,29,false,71.28300000
2019-01-17,CMI,-3.12000000,14,false,72.46310000
2019-01-17,JELD,-28.42000000,21,false,74.90910000
2019-01-17,MEDP,-4.50000000,15,false,72.65740000
2019-01-17,RPD,3.11000000,3,false,76.96700000
2019-01-18,UAL,-5.12000000,36,true,90.22790000
2019-01-18,CASA,8.30000000,3,true,77.63050000
2019-01-18,HOG,0.35000000,19,false,78.05940000
2019-01-18,ROXG,-1.32000000,3,true,71.30890000
2019-01-18,MUX,11.38000000,50,false,72.64380000
2019-01-18,MAT,-12.14000000,41,false,86.56660000
2019-01-18,CPA,-2.33000000,18,false,83.23970000
2019-01-18,FTV,-21.81000000,64,false,76.90180000
2019-01-18,CEVA,1.61000000,43,false,78.62900000
2019-01-18,TCON,8.88000000,3,false,72.18050000
2019-01-18,HA,6.68000000,18,false,87.04320000
2019-01-18,ARLO,48.94000000,67,false,97.00130000
2019-01-18,UBX,9.08000000,15,false,87.04320000
2019-01-18,RLGY,55.06000000,79,false,79.44880000
2019-01-18,ESNT,-20.94000000,78,false,76.69820000
2019-01-18,NEWT,-2.22000000,25,false,88.32330000
2019-01-18,EW,-4.64000000,17,false,87.07630000
2019-01-18,QTT,7.90000000,4,true,74.90910000
2019-01-18,FRPT,21.59000000,87,true,79.01470000
2019-01-18,CLIQ,0.43000000,2,false,74.24890000
2019-01-18,AKO.B,2.08000000,1,false,76.17650000
2019-01-18,FBC,-8.37000000,19,false,71.83530000
2019-01-18,LBRT,-6.70000000,58,false,86.61760000
2019-01-18,COHR,-24.35000000,49,false,81.48730000
2019-01-18,SLGN,-9.12000000,19,false,81.90780000
2019-01-18,BAX,-1.23000000,14,false,72.99800000
2019-01-18,SMTC,2.87000000,4,false,79.11940000
2019-01-18,EQIX,28.79000000,89,true,84.84390000
2019-01-18,SMTX,36.79000000,70,false,77.44450000
2019-01-18,MAN,-13.42000000,19,false,72.64180000
2019-01-18,BLL,-1.03000000,2,false,81.11670000
2019-01-22,KMX,27.67000000,79,true,79.57530000
2019-01-22,LOCO,13.61000000,21,false,72.90980000
2019-01-22,DDS,14.65000000,39,true,91.47290000
2019-01-22,HLT,19.59000000,40,true,72.78010000
2019-01-22,CCRN,-4.64000000,13,false,89.17020000
2019-01-22,CF,3.18000000,24,true,73.89480000
2019-01-22,WB,-0.59000000,1,true,70.07180000
2019-01-22,BIDU,1.79000000,1,true,71.20450000
2019-01-22,ORBC,-2.71000000,10,false,71.04320000
2019-01-22,PPG,2.20000000,1,false,73.10030000
2019-01-22,EGRX,0.86000000,1,true,74.90890000
2019-01-22,CMP,-10.87000000,24,false,74.90910000
2019-01-22,IART,8.24000000,83,true,83.71890000
2019-01-22,NDLS,-6.31000000,12,true,91.92230000
2019-01-22,ARTN.A,1.64000000,4,true,72.49830000
2019-01-22,WB,3.54000000,2,true,72.14670000
2019-01-22,ALRN,-57.02000000,71,false,90.65130000
2019-01-22,MDRX,20.25000000,65,false,86.61100000
2019-01-22,SITE,0.33000000,1,true,74.03680000
2019-01-22,AROC,-4.26000000,1,true,74.37970000
2019-01-22,APH,9.34000000,87,true,83.85160000
2019-01-22,ATR,17.17000000,75,true,78.14440000
2019-01-22,GLW,18.83000000,58,true,88.72300000
2019-01-22,TRUP,16.41000000,76,true,75.10040000
2019-01-22,ASUR,13.57000000,23,true,83.29830000
2019-01-22,EQR,-4.35000000,14,false,76.06190000
2019-01-22,DESP,-7.87000000,6,false,71.37530000
2019-01-22,SA,-7.95000000,5,false,71.32160000
2019-01-22,OSTK,-11.34000000,2,false,85.90220000
2019-01-22,CAR,17.55000000,87,true,85.24960000
2019-01-22,AAV,1.75000000,2,true,73.40220000
2019-01-22,APVO,3.38000000,3,false,83.12220000
2019-01-22,ASUR,13.57000000,23,true,99.57970000
2019-01-22,ROCK,12.02000000,50,true,88.73970000
2019-01-22,SHO,3.39000000,45,true,84.21520000
2019-01-22,EIF,25.22000000,89,true,71.33170000
2019-01-22,IRMD,17.04000000,58,true,92.01850000
2019-01-22,GSS,-10.22000000,4,false,89.35220000
2019-01-22,PLOW,4.23000000,75,true,84.51720000
2019-01-22,CFF,-11.35000000,8,false,74.65470000
2019-01-22,GSS,-15.17000000,36,false,72.30950000
2019-01-22,WAB,1.39000000,46,true,70.43170000
2019-01-22,LUV,2.12000000,33,true,84.56410000
2019-01-22,ARTH,1.64000000,47,false,93.22160000
2019-01-22,RES,4.65000000,4,false,89.34940000
2019-01-22,BIO,25.99000000,81,true,73.29960000
2019-01-22,URBN,-16.19000000,77,true,83.87560000
2019-01-22,GLOP,9.42000000,38,true,90.73150000
2019-01-22,AC,12.29000000,38,true,93.13810000
2019-01-22,AER,9.94000000,75,true,86.82530000
2019-01-22,LC,2.70000000,29,true,74.12830000
2019-01-22,ITCI,2.08000000,1,false,75.29720000
2019-01-22,SWIR,-8.98000000,73,true,72.27340000
2019-01-22,MBIO,-35.55000000,81,false,90.09260000
2019-01-22,CHCO,6.23000000,89,true,78.48740000
2019-01-22,TT,30.47000000,82,true,88.02230000
2019-01-22,532921,7.99000000,40,false,75.20310000
2019-01-22,FOSL,1.60000000,1,true,75.74160000
2019-01-22,TBIO,-12.24000000,5,false,94.84110000
2019-01-22,OTIC,-1.00000000,4,false,86.19660000
2019-01-22,KRNT,56.42000000,71,true,94.90610000
2019-01-23,ETN,18.67000000,51,true,78.14170000
2019-01-23,LTMA.Q,-1.90000000,11,false,79.98050000
2019-01-23,SUPN,-2.49000000,1,true,82.51610000
2019-01-23,AIN,8.74000000,57,true,83.35440000
2019-01-23,FFIN,0.35000000,1,false,73.83360000
